Date,S10TC,S1B,S1C,S2,S3,S4A,S4B,S5,S8,S9,S10,S15
2020-06-09,5856.0,,,,,,,,,,,
2020-06-10,6116.0,,,,,,,,,,,
2020-06-11,6328.0,,,,,,,,,,,
2020-06-12,6563.0,,,,,,,,,,,
2020-06-15,6734.0,,,,,,,,,,,
2020-06-16,6865.0,,,,,,,,,,,
2020-06-17,6977.0,,,,,,,,,,,
2020-06-18,7130.0,,,,,,,,,,,
2020-06-19,7230.0,,,,,,,,,,,
2020-06-22,7285.0,,,,,,,,,,,
2020-06-23,7341.0,,,,,,,,,,,
2020-06-24,7419.0,,,,,,,,,,,
2020-06-25,7457.0,,,,,,,,,,,
2020-06-26,7460.0,,,,,,,,,,,
2020-06-29,7471.0,,,,,,,,,,,
2020-06-30,7514.0,,,,,,,,,,,
2020-07-01,7545.0,,,,,,,,,,,
2020-07-02,7628.0,,,,,,,,,,,
2020-07-03,7716.0,,,,,,,,,,,
2020-07-06,7788.0,,,,,,,,,,,
2020-07-07,7979.0,,,,,,,,,,,
2020-07-08,8498.0,,,,,,,,,,,
2020-07-09,8896.0,,,,,,,,,,,
2020-07-10,9184.0,,,,,,,,,,,
2020-07-13,9420.0,,,,,,,,,,,
2020-07-14,9622.0,,,,,,,,,,,
2020-07-15,9793.0,,,,,,,,,,,
2020-07-16,9885.0,,,,,,,,,,,
2020-07-17,10014.0,,,,,,,,,,,
2020-07-20,10123.0,,,,,,,,,,,
2020-07-21,10222.0,,,,,,,,,,,
2020-07-22,10250.0,,,,,,,,,,,
2020-07-23,10174.0,,,,,,,,,,,
2020-07-24,10070.0,,,,,,,,,,,
2020-07-27,9963.0,,,,,,,,,,,
2020-07-28,9866.0,,,,,,,,,,,
2020-07-29,9786.0,,,,,,,,,,,
2020-07-30,9657.0,,,,,,,,,,,
2020-07-31,9565.0,,,,,,,,,,,
2020-08-03,9477.0,,,,,,,,,,,
2020-08-04,9359.0,,,,,,,,,,,
2020-08-05,9289.0,,,,,,,,,,,
2020-08-06,9318.0,,,,,,,,,,,
2020-08-07,9408.0,,,,,,,,,,,
2020-08-10,9533.0,,,,,,,,,,,
2020-08-11,9673.0,,,,,,,,,,,
2020-08-12,9822.0,,,,,,,,,,,
2020-08-13,10018.0,,,,,,,,,,,
2020-08-14,10194.0,,,,,,,,,,,
2020-08-17,10378.0,,,,,,,,,,,
2020-08-18,10441.0,,,,,,,,,,,
2020-08-19,10494.0,,,,,,,,,,,
2020-08-20,10530.0,,,,,,,,,,,
2020-08-21,10586.0,,,,,,,,,,,
2020-08-24,10617.0,,,,,,,,,,,
2020-08-25,10603.0,,,,,,,,,,,
2020-08-26,10560.0,,,,,,,,,,,
2020-08-27,10538.0,,,,,,,,,,,
2020-08-28,10537.0,,,,,,,,,,,
2020-09-01,10540.0,,,,,,,,,,,
2020-09-02,10553.0,,,,,,,,,,,
2020-09-03,10537.0,,,,,,,,,,,
2020-09-04,10481.0,,,,,,,,,,,
2020-09-07,10441.0,,,,,,,,,,,
2020-09-08,10346.0,,,,,,,,,,,
2020-09-09,10238.0,,,,,,,,,,,
2020-09-10,10150.0,,,,,,,,,,,
2020-09-11,10092.0,,,,,,,,,,,
2020-09-14,10057.0,,,,,,,,,,,
2020-09-15,10032.0,,,,,,,,,,,
2020-09-16,10136.0,,,,,,,,,,,
2020-09-17,10226.0,,,,,,,,,,,
2020-09-18,10351.0,,,,,,,,,,,
2020-09-21,10451.0,,,,,,,,,,,
2020-09-22,10555.0,,,,,,,,,,,
2020-09-23,10681.0,,,,,,,,,,,
2020-09-24,10809.0,,,,,,,,,,,
2020-09-25,10910.0,,,,,,,,,,,
2020-09-28,10978.0,,,,,,,,,,,
2020-09-29,10994.0,,,,,,,,,,,
2020-09-30,10943.0,,,,,,,,,,,
2020-10-01,10914.0,,,,,,,,,,,
2020-10-02,10900.0,,,,,,,,,,,
2020-10-05,10868.0,,,,,,,,,,,
2020-10-06,10838.0,,,,,,,,,,,
2020-10-07,10831.0,,,,,,,,,,,
2020-10-08,10819.0,,,,,,,,,,,
2020-10-09,10807.0,,,,,,,,,,,
2020-10-12,10805.0,,,,,,,,,,,
2020-10-13,10804.0,,,,,,,,,,,
2020-10-14,10775.0,,,,,,,,,,,
2020-10-15,10751.0,,,,,,,,,,,
2020-10-16,10736.0,,,,,,,,,,,
2020-10-19,10741.0,,,,,,,,,,,
2020-10-20,10704.0,,,,,,,,,,,
2020-10-21,10693.0,,,,,,,,,,,
2020-10-22,10692.0,,,,,,,,,,,
2020-10-23,10696.0,,,,,,,,,,,
2020-10-26,10690.0,,,,,,,,,,,
2020-10-27,10644.0,,,,,,,,,,,
2020-10-28,10586.0,,,,,,,,,,,
2020-10-29,10536.0,,,,,,,,,,,
2020-10-30,10438.0,,,,,,,,,,,
2020-11-02,10374.0,,,,,,,,,,,
2020-11-03,10251.0,,,,,,,,,,,
2020-11-04,10146.0,,,,,,,,,,,
2020-11-05,10029.0,,,,,,,,,,,
2020-11-06,9914.0,,,,,,,,,,,
2020-11-09,9827.0,,,,,,,,,,,
2020-11-10,9763.0,,,,,,,,,,,
2020-11-11,9707.0,,,,,,,,,,,
2020-11-12,9721.0,,,,,,,,,,,
2020-11-13,9728.0,,,,,,,,,,,
2020-11-16,9728.0,,,,,,,,,,,
2020-11-17,9766.0,,,,,,,,,,,
2020-11-18,9895.0,,,,,,,,,,,
2020-11-19,10061.0,,,,,,,,,,,
2020-11-20,10226.0,,,,,,,,,,,
2020-11-23,10473.0,,,,,,,,,,,
2020-11-24,10699.0,,,,,,,,,,,
2020-11-25,10944.0,,,,,,,,,,,
2020-11-26,11124.0,,,,,,,,,,,
2020-11-27,11198.0,,,,,,,,,,,
2020-11-30,11241.0,,,,,,,,,,,
2020-12-01,11225.0,,,,,,,,,,,
2020-12-02,11209.0,,,,,,,,,,,
2020-12-03,11162.0,,,,,,,,,,,
2020-12-04,11121.0,,,,,,,,,,,
2020-12-07,11119.0,,,,,,,,,,,
2020-12-08,11129.0,,,,,,,,,,,
2020-12-09,11188.0,,,,,,,,,,,
2020-12-10,11252.0,,,,,,,,,,,
2020-12-11,11337.0,,,,,,,,,,,
2020-12-14,11422.0,,,,,,,,,,,
2020-12-15,11501.0,,,,,,,,,,,
2020-12-16,11590.0,,,,,,,,,,,
2020-12-17,11624.0,,,,,,,,,,,
2020-12-18,11631.0,,,,,,,,,,,
2020-12-21,11596.0,,,,,,,,,,,
2020-12-22,11528.0,,,,,,,,,,,
2020-12-23,11520.0,,,,,,,,,,,
2020-12-24,11424.0,,,,,,,,,,,
2021-01-04,11305.0,,,,,,,,,,,
2021-01-05,11242.0,,,,,,,,,,,
2021-01-06,11247.0,,,,,,,,,,,
2021-01-07,11255.0,,,,,,,,,,,
2021-01-08,11322.0,,,,,,,,,,,
2021-01-11,11430.0,,,,,,,,,,,
2021-01-12,11602.0,,,,,,,,,,,
2021-01-13,11742.0,,,,,,,,,,,
2021-01-14,11878.0,,,,,,,,,,,
2021-01-15,11951.0,,,,,,,,,,,
2021-01-18,12051.0,,,,,,,,,,,
2021-01-19,12147.0,,,,,,,,,,,
2021-01-20,12310.0,,,,,,,,,,,
2021-01-21,12464.0,,,,,,,,,,,
2021-01-22,12566.0,,,,,,,,,,,
2021-01-25,12676.0,,,,,,,,,,,
2021-01-26,12743.0,,,,,,,,,,,
2021-01-27,12798.0,,,,,,,,,,,
2021-01-28,12821.0,,,,,,,,,,,
2021-01-29,12820.0,,,,,,,,,,,
2021-02-01,12780.0,,,,,,,,,,,
2021-02-02,12639.0,,,,,,,,,,,
2021-02-03,12553.0,,,,,,,,,,,
2021-02-04,12531.0,,,,,,,,,,,
2021-02-05,12583.0,,,,,,,,,,,
2021-02-08,12639.0,,,,,,,,,,,
2021-02-09,12720.0,,,,,,,,,,,
2021-02-10,12930.0,,,,,,,,,,,
2021-02-11,13164.0,,,,,,,,,,,
2021-02-12,13384.0,,,,,,,,,,,
2021-02-15,13551.0,,,,,,,,,,,
2021-02-16,13879.0,,,,,,,,,,,
2021-02-17,14739.0,,,,,,,,,,,
2021-02-18,15849.0,,,,,,,,,,,
2021-02-19,16648.0,,,,,,,,,,,
2021-02-22,17581.0,,,,,,,,,,,
2021-02-23,19183.0,,,,,,,,,,,
2021-02-24,20046.0,,,,,,,,,,,
2021-02-25,20530.0,,,,,,,,,,,
2021-02-26,20662.0,,,,,,,,,,,
2021-03-01,20672.0,,,,,,,,,,,
2021-03-02,20668.0,,,,,,,,,,,
2021-03-03,20775.0,,,,,,,,,,,
2021-03-04,20903.0,,,,,,,,,,,
2021-03-05,21089.0,,,,,,,,,,,
2021-03-08,21268.0,,,,,,,,,,,
2021-03-09,21658.0,,,,,,,,,,,
2021-03-10,22189.0,,,,,,,,,,,
2021-03-11,22557.0,,,,,,,,,,,
2021-03-12,22844.0,,,,,,,,,,,
2021-03-15,22909.0,,,,,,,,,,,
2021-03-16,22865.0,,,,,,,,,,,
2021-03-17,23005.0,,,,,,,,,,,
2021-03-18,23258.0,,,,,,,,,,,
2021-03-19,23347.0,,,,,,,,,,,
2021-03-22,23458.0,,,,,,,,,,,
2021-03-23,23381.0,,,,,,,,,,,
2021-03-24,22921.0,,,,,,,,,,,
2021-03-25,22227.0,,,,,,,,,,,
2021-03-26,21813.0,,,,,,,,,,,
2021-03-29,21456.0,,,,,,,,,,,
2021-03-30,21071.0,,,,,,,,,,,
2021-03-31,20578.0,,,,,,,,,,,
2021-04-01,20241.0,,,,,,,,,,,
2021-04-06,19904.0,,,,,,,,,,,
2021-04-07,19714.0,,,,,,,,,,,
2021-04-08,19645.0,,,,,,,,,,,
2021-04-09,19584.0,,,,,,,,,,,
2021-04-12,19511.0,,,,,,,,,,,
2021-04-13,19514.0,,,,,,,,,,,
2021-04-14,19615.0,,,,,,,,,,,
2021-04-15,19921.0,,,,,,,,,,,
2021-04-16,20342.0,,,,,,,,,,,
2021-04-19,20658.0,,,,,,,,,,,
2021-04-20,21177.0,,,,,,,,,,,
2021-04-21,21751.0,,,,,,,,,,,
2021-04-22,22411.0,,,,,,,,,,,
2021-04-23,22932.0,,,,,,,,,,,
2021-04-26,23190.0,,,,,,,,,,,
2021-04-27,23423.0,,,,,,,,,,,
2021-04-28,23540.0,,,,,,,,,,,
2021-04-29,23661.0,,,,,,,,,,,
2021-04-30,23581.0,,,,,,,,,,,
2021-05-04,23433.0,,,,,,,,,,,
2021-05-05,23483.0,,,,,,,,,,,
2021-05-06,23760.0,,,,,,,,,,,
2021-05-07,24158.0,,,,,,,,,,,
2021-05-10,24379.0,,,,,,,,,,,
2021-05-11,24699.0,,,,,,,,,,,
2021-05-12,24963.0,,,,,,,,,,,
2021-05-13,25113.0,,,,,,,,,,,
2021-05-14,25264.0,,,,,,,,,,,
2021-05-17,25412.0,,,,,,,,,,,
2021-05-18,25563.0,,,,,,,,,,,
2021-05-19,25785.0,,,,,,,,,,,
2021-05-20,26118.0,,,,,,,,,,,
2021-05-21,26493.0,,,,,,,,,,,
2021-05-24,26712.0,,,,,,,,,,,
2021-05-25,26945.0,,,,,,,,,,,
2021-05-26,27413.0,,,,,,,,,,,
2021-05-27,27720.0,,,,,,,,,,,
2021-05-28,27542.0,,,,,,,,,,,
2021-06-01,27005.0,,,,,,,,,,,
2021-06-02,27012.0,,,,,,,,,,,
2021-06-03,26852.0,,,,,,,,,,,
2021-06-04,26941.0,,,,,,,,,,,
2021-06-07,27076.0,,,,,,,,,,,
2021-06-08,27264.0,,,,,,,,,,,
2021-06-09,27593.0,,,,,,,,,,,
2021-06-10,28072.0,,,,,,,,,,,
2021-06-11,28514.0,,,,,,,,,,,
2021-06-14,28866.0,,,,,,,,,,,
2021-06-15,29332.0,,,,,,,,,,,
2021-06-16,29838.0,,,,,,,,,,,
2021-06-17,30299.0,,,,,,,,,,,
2021-06-18,30819.0,,,,,,,,,,,
2021-06-21,31073.0,,,,,,,,,,,
2021-06-22,31243.0,,,,,,,,,,,
2021-06-23,31374.0,,,,,,,,,,,
2021-06-24,31507.0,,,,,,,,,,,
2021-06-25,31644.0,,,,,,,,,,,
2021-06-28,31885.0,,,,,,,,,,,
2021-06-29,32130.0,,,,,,,,,,,
2021-06-30,32226.0,,,,,,,,,,,
2021-07-01,32324.0,,,,,,,,,,,
2021-07-02,32283.0,,,,,,,,,,,
2021-07-05,32282.0,,,,,,,,,,,
2021-07-06,32123.0,,,,,,,,,,,
2021-07-07,32001.0,,,,,,,,,,,
2021-07-08,31872.0,,,,,,,,,,,
2021-07-09,31798.0,,,,,,,,,,,
2021-07-12,31702.0,,,,,,,,,,,
2021-07-13,31512.0,,,,,,,,,,,
2021-07-14,31164.0,,,,,,,,,,,
2021-07-15,30791.0,,,,,,,,,,,
2021-07-16,30526.0,,,,,,,,,,,
2021-07-19,30517.0,,,,,,,,,,,
2021-07-20,30613.0,,,,,,,,,,,
2021-07-21,30880.0,,,,,,,,,,,
2021-07-22,31264.0,,,,,,,,,,,
2021-07-23,31577.0,,,,,,,,,,,
2021-07-26,31713.0,,,,,,,,,,,
2021-07-27,31821.0,,,,,,,,,,,
2021-07-28,32026.0,,,,,,,,,,,
2021-07-29,32206.0,,,,,,,,,,,
2021-07-30,32395.0,,,,,,,,,,,
2021-08-02,32544.0,,,,,,,,,,,
2021-08-03,32659.0,,,,,,,,,,,
2021-08-04,32817.0,,,,,,,,,,,
2021-08-05,32961.0,,,,,,,,,,,
2021-08-06,33114.0,,,,,,,,,,,
2021-08-09,33242.0,,,,,,,,,,,
2021-08-10,33355.0,,,,,,,,,,,
2021-08-11,33542.0,,,,,,,,,,,
2021-08-12,33870.0,,,,,,,,,,,
2021-08-13,34078.0,,,,,,,,,,,
2021-08-16,34309.0,,,,,,,,,,,
2021-08-17,34611.0,,,,,,,,,,,
2021-08-18,35080.0,,,,,,,,,,,
2021-08-19,35603.0,,,,,,,,,,,
2021-08-20,36036.0,,,,,,,,,,,
2021-08-23,36328.0,,,,,,,,,,,
2021-08-24,36774.0,,,,,,,,,,,
2021-08-25,37249.0,,,,,,,,,,,
2021-08-26,37809.0,,,,,,,,,,,
2021-08-27,38169.0,,,,,,,,,,,
2021-08-31,38246.0,,,,,,,,,,,
2021-09-01,37771.0,,,,,,,,,,,
2021-09-02,37326.0,,,,,,,,,,,
2021-09-03,36832.0,,,,,,,,,,,
2021-09-06,36225.0,,,,,,,,,,,
2021-09-07,35817.0,,,,,,,,,,,
2021-09-08,35325.0,,,,,,,,,,,
2021-09-09,34966.0,,,,,,,,,,,
2021-09-10,34867.0,,,,,,,,,,,
2021-09-13,34982.0,,,,,,,,,,,
2021-09-14,35308.0,,,,,,,,,,,
2021-09-15,35712.0,,,,,,,,,,,
2021-09-16,36113.0,,,,,,,,,,,
2021-09-17,36378.0,,,,,,,,,,,
2021-09-20,36514.0,,,,,,,,,,,
2021-09-21,36599.0,,,,,,,,,,,
2021-09-22,36717.0,,,,,,,,,,,
2021-09-23,36838.0,,,,,,,,,,,
2021-09-24,36948.0,,,,,,,,,,,
2021-09-27,36998.0,,,,,,,,,,,
2021-09-28,37102.0,,,,,,,,,,,
2021-09-29,37169.0,,,,,,,,,,,
2021-09-30,37200.0,,,,,,,,,,,
2021-10-01,37212.0,,,,,,,,,,,
2021-10-04,37192.0,,,,,,,,,,,
2021-10-05,37201.0,,,,,,,,,,,
2021-10-06,37269.0,,,,,,,,,,,
2021-10-07,37445.0,,,,,,,,,,,
2021-10-08,37585.0,,,,,,,,,,,
2021-10-11,37744.0,,,,,,,,,,,
2021-10-12,38069.0,,,,,,,,,,,
2021-10-13,38526.0,,,,,,,,,,,
2021-10-14,38960.0,,,,,,,,,,,
2021-10-15,39333.0,,,,,,,,,,,
2021-10-18,39547.0,,,,,,,,,,,
2021-10-19,39705.0,,,,,,,,,,,
2021-10-20,39799.0,,,,,,,,,,,
2021-10-21,39860.0,,,,,,,,,,,
2021-10-22,39421.0,,,,,,,,,,,
2021-10-25,39021.0,,,,,,,,,,,
2021-10-26,38471.0,,,,,,,,,,,
2021-10-27,36785.0,,,,,,,,,,,
2021-10-28,35091.0,,,,,,,,,,,
2021-10-29,34147.0,,,,,,,,,,,
2021-11-01,33462.0,,,,,,,,,,,
2021-11-02,32114.0,,,,,,,,,,,
2021-11-03,30005.0,,,,,,,,,,,
2021-11-04,28191.0,,,,,,,,,,,
2021-11-05,26580.0,,,,,,,,,,,
2021-11-08,25669.0,,,,,,,,,,,
2021-11-09,25120.0,,,,,,,,,,,
2021-11-10,24845.0,,,,,,,,,,,
2021-11-11,24764.0,,,,,,,,,,,
2021-11-12,24783.0,,,,,,,,,,,
2021-11-15,24849.0,,,,,,,,,,,
2021-11-16,24890.0,,,,,,,,,,,
2021-11-17,24863.0,,,,,,,,,,,
2021-11-18,24725.0,,,,,,,,,,,
2021-11-19,24603.0,,,,,,,,,,,
2021-11-22,24585.0,,,,,,,,,,,
2021-11-23,24671.0,,,,,,,,,,,
2021-11-24,24802.0,,,,,,,,,,,
2021-11-25,25119.0,,,,,,,,,,,
2021-11-26,25472.0,,,,,,,,,,,
2021-11-29,25599.0,,,,,,,,,,,
2021-11-30,25736.0,,,,,,,,,,,
2021-12-01,26115.0,,,,,,,,,,,
2021-12-02,26423.0,,,,,,,,,,,
2021-12-03,26741.0,,,,,,,,,,,
2021-12-06,26972.0,,,,,,,,,,,
2021-12-07,27367.0,,,,,,,,,,,
2021-12-08,27721.0,,,,,,,,,,,
2021-12-09,27954.0,,,,,,,,,,,
2021-12-10,28065.0,,,,,,,,,,,
2021-12-13,28076.0,,,,,,,,,,,
2021-12-14,28051.0,,,,,,,,,,,
2021-12-15,27960.0,,,,,,,,,,,
2021-12-16,27649.0,,,,,,,,,,,
2021-12-17,27158.0,,,,,,,,,,,
2021-12-20,26792.0,,,,,,,,,,,
2021-12-21,26210.0,,,,,,,,,,,
2021-12-22,25705.0,,,,,,,,,,,
2021-12-23,25330.0,,,,,,,,,,,
2021-12-24,25188.0,,,,,,,,,,,
2022-01-04,24303.0,,,,,,,,,,,
2022-01-05,23815.0,,,,,,,,,,,
2022-01-06,23365.0,,,,,,,,,,,
2022-01-07,22813.0,,,,,,,,,,,
2022-01-10,22013.0,,,,,,,,,,,
2022-01-11,21543.0,,,,,,,,,,,
2022-01-12,21294.0,,,,,,,,,,,
2022-01-13,21069.0,,,,,,,,,,,
2022-01-14,20868.0,,,,,,,,,,,
2022-01-17,20503.0,,,,,,,,,,,
2022-01-18,20242.0,,,,,,,,,,,
2022-01-19,19935.0,,,,,,,,,,,
2022-01-20,19503.0,,,,,,,,,,,
2022-01-21,19237.0,,,,,,,,,,,
2022-01-24,19006.0,,,,,,,,,,,
2022-01-25,18624.0,,,,,,,,,,,
2022-01-26,18199.0,,,,,,,,,,,
2022-01-27,17743.0,,,,,,,,,,,
2022-01-28,17569.0,,,,,,,,,,,
2022-01-31,17461.0,,,,,,,,,,,
2022-02-01,17354.0,,,,,,,,,,,
2022-02-02,17273.0,,,,,,,,,,,
2022-02-03,17278.0,,,,,,,,,,,
2022-02-04,17531.0,,,,,,,,,,,
2022-02-07,18023.0,,,,,,,,,,,
2022-02-08,19072.0,,,,,,,,,,,
2022-02-09,21018.0,,,,,,,,,,,
2022-02-10,22628.0,,,,,,,,,,,
2022-02-11,23743.0,,,,,,,,,,,
2022-02-14,24508.0,,,,,,,,,,,
2022-02-15,25047.0,,,,,,,,,,,
2022-02-16,25515.0,,,,,,,,,,,
2022-02-17,25588.0,,,,,,,,,,,
2022-02-18,25576.0,,,,,,,,,,,
2022-02-21,25758.0,,,,,,,,,,,
2022-02-22,25950.0,,,,,,,,,,,
2022-02-23,26271.0,,,,,,,,,,,
2022-02-24,26567.0,,,,,,,,,,,
2022-02-25,26587.0,,,,,,,,,,,
2022-02-28,26711.0,,,,,,,,,,,
2022-03-01,26876.0,,,,,,,,,,,
2022-03-02,27178.0,,,,,,,,,,,
2022-03-03,27722.0,,,,,,,,,,,
2022-03-04,28450.0,,,,,,,,,,,
2022-03-07,29037.0,,,,,,,,,,,
2022-03-08,30062.0,,,,,,,,,,,
2022-03-09,31295.0,,,,,,,,,,,
2022-03-10,32158.0,,,,,,,,,,,
2022-03-11,32330.0,,,,,,,,,,,
2022-03-14,32270.0,,,,,,,,,,,
2022-03-15,31913.0,,,,,,,,,,,
2022-03-16,31641.0,,,,,,,,,,,
2022-03-17,31817.0,,,,,,,,,,,
2022-03-18,32147.0,,,,,,,,,,,
2022-03-21,32440.0,,,,,,,,,,,
2022-03-22,32817.0,,,,,,,,,,,
2022-03-23,33171.0,,,,,,,,,,,
2022-03-24,33366.0,,,,,,,,,,,
2022-03-25,33217.0,,,,,,,,,,,
2022-03-28,32897.0,,,,,,,,,,,
2022-03-29,32401.0,,,,,,,,,,,
2022-03-30,31629.0,,,,,,,,,,,
2022-03-31,30883.0,,,,,,,,,,,
2022-04-01,30301.0,,,,,,,,,,,
2022-04-04,29888.0,,,,,,,,,,,
2022-04-05,29260.0,,,,,,,,,,,
2022-04-06,28652.0,,,,,,,,,,,
2022-04-07,28022.0,,,,,,,,,,,
2022-04-08,27518.0,,,,,,,,,,,
2022-04-11,27207.0,,,,,,,,,,,
2022-04-12,26931.0,,,,,,,,,,,
2022-04-13,27076.0,,,,,,,,,,,
2022-04-14,27469.0,,,,,,,,,,,
2022-04-19,27955.0,,,,,,,,,,,
2022-04-20,28551.0,,,,,,,,,,,
2022-04-21,29105.0,,,,,,,,,,,
2022-04-22,29453.0,,,,,,,,,,,
2022-04-25,29685.0,,,,,,,,,,,
2022-04-26,29858.0,,,,,,,,,,,
2022-04-27,30095.0,,,,,,,,,,,
2022-04-28,30096.0,,,,,,,,,,,
2022-04-29,30074.0,,,,,,,,,,,
2022-05-03,30058.0,,,,,,,,,,,
2022-05-04,30054.0,,,,,,,,,,,
2022-05-05,30053.0,,,,,,,,,,,
2022-05-06,30024.0,,,,,,,,,,,
2022-05-09,30057.0,,,,,,,,,,,
2022-05-10,30210.0,,,,,,,,,,,
2022-05-11,30345.0,,,,,,,,,,,
2022-05-12,30251.0,,,,,,,,,,,
2022-05-13,30272.0,,,,,,,,,,,
2022-05-16,30224.0,,,,,,,,,,,
2022-05-17,30194.0,,,,,,,,,,,
2022-05-18,30336.0,,,,,,,,,,,
2022-05-19,30800.0,,,,,,,,,,,
2022-05-20,30971.0,,,,,,,,,,,
2022-05-23,31002.0,,,,,,,,,,,
2022-05-24,31111.0,,,,,,,,,,,
2022-05-25,31168.0,,,,,,,,,,,
2022-05-26,31052.0,,,,,,,,,,,
2022-05-27,30757.0,,,,,,,,,,,
2022-05-30,30514.0,,,,,,,,,,,
2022-05-31,30172.0,,,,,,,,,,,
2022-06-01,29738.0,,,,,,,,,,,
2022-06-06,29259.0,,,,,,,,,,,
2022-06-07,28948.0,,,,,,,,,,,
2022-06-08,28436.0,,,,,,,,,,,
2022-06-09,27798.0,,,,,,,,,,,
2022-06-10,27440.0,,,,,,,,,,,
2022-06-13,27092.0,,,,,,,,,,,
2022-06-14,26963.0,,,,,,,,,,,
2022-06-15,26997.0,,,,,,,,,,,
2022-06-16,27061.0,,,,,,,,,,,
2022-06-17,27139.0,,,,,,,,,,,
2022-06-20,27167.0,,,,,,,,,,,
2022-06-21,27178.0,,,,,,,,,,,
2022-06-22,27224.0,,,,,,,,,,,
2022-06-23,27123.0,,,,,,,,,,,
2022-06-24,26942.0,,,,,,,,,,,
2022-06-27,26832.0,,,,,,,,,,,
2022-06-28,26572.0,,,,,,,,,,,
2022-06-29,25951.0,,,,,,,,,,,
2022-06-30,25367.0,,,,,,,,,,,
2022-07-01,25192.0,,,,,,,,,,,
2022-07-04,25103.0,,,,,,,,,,,
2022-07-05,24917.0,,,,,,,,,,,
2022-07-06,24712.0,,,,,,,,,,,
2022-07-07,24234.0,,,,,,,,,,,
2022-07-08,23797.0,,,,,,,,,,,
2022-07-11,23672.0,,,,,,,,,,,
2022-07-12,23349.0,,,,,,,,,,,
2022-07-13,22845.0,,,,,,,,,,,
2022-07-14,22551.0,,,,,,,,,,,
2022-07-15,22424.0,,,,,,,,,,,
2022-07-18,22406.0,,,,,,,,,,,
2022-07-19,22428.0,,,,,,,,,,,
2022-07-20,22631.0,,,,,,,,,,,
2022-07-21,22800.0,,,,,,,,,,,
2022-07-22,22880.0,,,,,,,,,,,
2022-07-25,22865.0,,,,,,,,,,,
2022-07-26,22777.0,,,,,,,,,,,
2022-07-27,22414.0,,,,,,,,,,,
2022-07-28,22032.0,,,,,,,,,,,
2022-07-29,21681.0,,,,,,,,,,,
2022-08-01,21211.0,,,,,,,,,,,
2022-08-02,20527.0,,,,,,,,,,,
2022-08-03,19854.0,,,,,,,,,,,
2022-08-04,19213.0,,,,,,,,,,,
2022-08-05,18698.0,,,,,,,,,,,
2022-08-08,18377.0,,,,,,,,,,,
2022-08-09,17997.0,,,,,,,,,,,
2022-08-10,17754.0,,,,,,,,,,,
2022-08-11,17504.0,,,,,,,,,,,
2022-08-12,17526.0,,,,,,,,,,,
2022-08-15,17678.0,,,,,,,,,,,
2022-08-16,17886.0,,,,,,,,,,,
2022-08-17,18251.0,,,,,,,,,,,
2022-08-18,18681.0,,,,,,,,,,,
2022-08-19,19082.0,,,,,,,,,,,
2022-08-22,19265.0,,,,,,,,,,,
2022-08-23,19412.0,,,,,,,,,,,
2022-08-24,19503.0,,,,,,,,,,,
2022-08-25,19392.0,,,,,,,,,,,
2022-08-26,19183.0,,,,,,,,,,,
2022-08-30,18604.0,,,,,,,,,,,
2022-08-31,17881.0,,,,,,,,,,,
2022-09-01,17147.0,,,,,,,,,,,
2022-09-02,16658.0,,,,,,,,,,,
2022-09-05,16482.0,,,,,,,,,,,
2022-09-06,16355.0,,,,,,,,,,,
2022-09-07,16298.0,,,,,,,,,,,
2022-09-08,16247.0,,,,,,,,,,,
2022-09-09,16227.0,,,,,,,,,,,
2022-09-12,16199.0,,,,,,,,,,,
2022-09-13,16325.0,,,,,,,,,,,
2022-09-14,16559.0,,,,,,,,,,,
2022-09-15,16820.0,,,,,,,,,,,
2022-09-16,17057.0,,,,,,,,,,,
2022-09-20,17382.0,,,,,,,,,,,
2022-09-21,17657.0,,,,,,,,,,,
2022-09-22,18008.0,,,,,,,,,,,
2022-09-23,18172.0,,,,,,,,,,,
2022-09-26,18231.0,,,,,,,,,,,
2022-09-27,18376.0,,,,,,,,,,,
2022-09-28,18477.0,,,,,,,,,,,
2022-09-29,18411.0,,,,,,,,,,,
2022-09-30,18292.0,,,,,,,,,,,
2022-10-03,18289.0,,,,,,,,,,,
2022-10-04,18351.0,,,,,,,,,,,
2022-10-05,18441.0,,,,,,,,,,,
2022-10-06,18590.0,,,,,,,,,,,
2022-10-07,18763.0,,,,,,,,,,,
2022-10-10,18850.0,,,,,,,,,,,
2022-10-11,18856.0,,,,,,,,,,,
2022-10-12,18788.0,,,,,,,,,,,
2022-10-13,18654.0,,,,,,,,,,,
2022-10-14,18588.0,,,,,,,,,,,
2022-10-17,18460.0,,,,,,,,,,,
2022-10-18,18455.0,,,,,,,,,,,
2022-10-19,18455.0,,,,,,,,,,,
2022-10-20,18435.0,,,,,,,,,,,
2022-10-21,18455.0,,,,,,,,,,,
2022-10-24,18373.0,,,,,,,,,,,
2022-10-25,18238.0,,,,,,,,,,,
2022-10-26,17950.0,,,,,,,,,,,
2022-10-27,17292.0,,,,,,,,,,,
2022-10-28,16318.0,,,,,,,,,,,
2022-10-31,15808.0,,,,,,,,,,,
2022-11-01,15281.0,,,,,,,,,,,
2022-11-02,14649.0,,,,,,,,,,,
2022-11-03,14161.0,,,,,,,,,,,
2022-11-04,13945.0,,,,,,,,,,,
2022-11-07,13761.0,,,,,,,,,,,
2022-11-08,13656.0,,,,,,,,,,,
